4, 
0, 179, 44, 
 1051.3111, 1143.5520, 1175.8257, 1225.8626, 1262.0378, 1295.0710, 1323.5754, 1348.9312, 1371.6563, 1392.4992, 1412.0374, 1429.8091, 1444.9863, 1458.1500, 1470.9199, 1485.4237, 1505.3068, 1530.8393, 1556.8107, 1581.5901, 1605.2208, 1627.5599, 1649.1422, 1671.8300, 1698.4829, 1730.3115, 1762.7476, 1792.1935, 1821.7663, 1857.8072, 1901.3814, 1941.2942, 1974.3028, 2010.4924, 2057.8989, 2100.2254, 2141.6930, 2216.8918, 1637.3073, 1208.6628, 1208.6666, 1208.6640, 1208.6642, 1208.6644, 
 1074.6548, 1163.5190, 1194.6640, 1242.4001, 1276.9260, 1308.4199, 1335.6039, 1359.7939, 1381.4950, 1401.4288, 1420.1389, 1437.1225, 1451.5452, 1464.0021, 1476.1170, 1490.0188, 1509.3817, 1534.6614, 1560.6010, 1585.3950, 1609.0138, 1631.2232, 1652.4120, 1674.3219, 1699.8297, 1730.7031, 1762.9607, 1792.3456, 1820.7244, 1855.3772, 1901.1664, 1942.6723, 1975.9629, 2009.5803, 2055.1142, 2096.9918, 2133.7061, 2191.8136, 1542.1228, 1208.6586, 1208.6658, 1208.6646, 1208.6641, 1208.6644, 
 1097.4952, 1182.9692, 1212.9446, 1258.3671, 1291.2413, 1321.1945, 1347.0559, 1370.0791, 1390.7589, 1409.7931, 1427.6936, 1443.9170, 1457.6161, 1469.3836, 1480.8360, 1494.0973, 1512.8681, 1537.8226, 1563.7002, 1588.5302, 1612.2169, 1634.4252, 1655.3657, 1676.6172, 1701.0309, 1730.8825, 1762.9204, 1791.8642, 1819.7622, 1852.7171, 1897.4207, 1943.2883, 1977.2320, 2009.2623, 2052.4447, 2095.3263, 2128.5879, 2151.1484, 1456.5645, 1208.6574, 1208.6651, 1208.6649, 1208.6641, 1208.6644, 
 1119.7725, 1201.8524, 1230.6225, 1273.7277, 1304.9532, 1333.3686, 1357.9086, 1379.7658, 1399.4268, 1417.5689, 1434.6761, 1450.1677, 1463.1789, 1474.2844, 1485.0815, 1497.6794, 1515.7949, 1540.3438, 1566.1064, 1590.9555, 1614.7487, 1637.0608, 1657.9083, 1678.6605, 1702.0813, 1730.9118, 1762.4111, 1791.3608, 1818.3035, 1849.5014, 1893.0729, 1941.0204, 1977.8272, 2009.1132, 2049.4015, 2095.9520, 2125.0336, 2099.7240, 1382.1181, 1208.6575, 1208.6639, 1208.6651, 1208.6642, 1208.6644, 
 1141.4271, 1220.1176, 1247.6517, 1288.4449, 1318.0294, 1344.9149, 1368.1383, 1388.8333, 1407.4788, 1424.7351, 1441.0625, 1455.8503, 1468.2105, 1478.6886, 1488.8504, 1500.7783, 1518.1904, 1542.2574, 1567.8427, 1592.6572, 1616.5455, 1639.0266, 1659.9309, 1680.3747, 1702.9487, 1730.6364, 1761.8486, 1790.6462, 1816.8732, 1846.0799, 1887.3131, 1937.5119, 1977.4239, 2008.3221, 2045.1760, 2093.2851, 2129.4400, 2041.3356, 1315.4997, 1208.6629, 1208.6625, 1208.6650, 1208.6643, 1208.6644, 
 1162.3997, 1237.7140, 1263.9862, 1302.4815, 1330.4376, 1355.8055, 1377.7217, 1397.2615, 1414.8968, 1431.2734, 1446.8326, 1460.9425, 1472.6873, 1482.5752, 1492.1304, 1503.3969, 1520.0764, 1543.6006, 1568.9553, 1593.6590, 1617.5931, 1640.2618, 1661.3406, 1681.6668, 1703.6024, 1730.3084, 1760.9889, 1789.8238, 1815.4268, 1842.7972, 1881.0518, 1931.4968, 1974.1843, 2006.9991, 2041.7763, 2090.8120, 2133.1807, 1976.7210, 1260.6374, 1208.6704, 1208.6623, 1208.6647, 1208.6644, 1208.6644, 
 1182.6310, 1254.5910, 1279.5803, 1315.8001, 1342.1446, 1366.0121, 1386.6346, 1405.0303, 1421.6641, 1437.1690, 1451.9705, 1465.4246, 1476.5858, 1485.9194, 1494.9007, 1505.5265, 1521.4663, 1544.4125, 1569.5228, 1594.0512, 1617.9766, 1640.8073, 1662.1147, 1682.4666, 1703.9704, 1729.7175, 1759.9443, 1788.8586, 1814.0112, 1839.7132, 1874.7734, 1924.7808, 1970.1393, 2003.2918, 2036.7986, 2087.2746, 2138.1134, 1898.8775, 1224.3285, 1208.6754, 1208.6632, 1208.6645, 1208.6644, 1208.6644, 
 1202.0623, 1270.6985, 1294.3887, 1328.3631, 1353.1169, 1375.5058, 1394.8527, 1412.1201, 1427.7656, 1442.4097, 1456.4644, 1469.2808, 1479.8849, 1488.6944, 1497.1339, 1507.1496, 1522.3688, 1544.7523, 1569.6958, 1594.0147, 1617.8512, 1640.8628, 1662.3795, 1682.8058, 1704.0768, 1728.8535, 1758.6124, 1787.7504, 1812.6378, 1836.8706, 1868.6664, 1916.8924, 1965.0052, 1999.2328, 2030.1777, 2080.0263, 2142.5914, 1803.7232, 1209.7477, 1208.6701, 1208.6639, 1208.6645, 1208.6643, 1208.6644, 
 1220.6359, 1285.9871, 1308.3668, 1340.1326, 1363.3201, 1384.2568, 1402.3510, 1418.5113, 1433.1873, 1446.9853, 1460.3045, 1472.4981, 1482.5657, 1490.8733, 1498.8012, 1508.2489, 1522.8108, 1544.7399, 1568.7628, 1592.7830, 1616.4258, 1639.3990, 1661.1849, 1681.9004, 1703.0123, 1727.5229, 1756.8830, 1786.4297, 1811.3235, 1834.3121, 1862.9689, 1908.3705, 1959.0578, 1994.7195, 2023.1486, 2068.5554, 2144.9191, 1705.0139, 1208.6629, 1208.6643, 1208.6639, 1208.6646, 1208.6644, 1208.6644, 
 1238.2952, 1300.4082, 1321.4705, 1351.0712, 1372.7197, 1392.2352, 1409.1048, 1424.1851, 1437.9163, 1450.8858, 1463.4814, 1475.0659, 1484.6134, 1492.4338, 1499.8872, 1508.8361, 1522.8929, 1543.6606, 1567.8254, 1591.5561, 1614.9808, 1637.8920, 1659.7398, 1680.5301, 1701.5707, 1725.4611, 1754.5345, 1784.7352, 1810.0339, 1832.0910, 1857.8349, 1899.2831, 1952.1514, 1990.3856, 2016.6196, 2053.8758, 2130.8577, 1618.0134, 1208.6651, 1208.6659, 1208.6636, 1208.6645, 1208.6644, 1208.6644, 
 1254.9855, 1313.9137, 1333.6564, 1361.1414, 1381.2809, 1399.4112, 1415.0897, 1429.1236, 1441.9391, 1454.0987, 1465.9835, 1476.9753, 1486.0239, 1493.3722, 1500.4214, 1509.0174, 1521.8628, 1542.4668, 1566.0715, 1589.6112, 1612.7998, 1635.5465, 1657.3805, 1678.2098, 1699.1288, 1722.6593, 1751.3478, 1782.3670, 1808.6103, 1830.2032, 1853.4693, 1890.0716, 1943.8081, 1986.1542, 2011.1398, 2040.5348, 2109.6951, 1539.6841, 1208.6625, 1208.6659, 1208.6639, 1208.6643, 1208.6644, 1208.6644, 
 1270.6540, 1326.4566, 1344.8818, 1370.3070, 1388.9703, 1405.7560, 1420.2825, 1433.3087, 1445.2397, 1456.6078, 1467.7979, 1478.2256, 1486.8277, 1493.7410, 1500.5387, 1508.0762, 1520.7282, 1540.4858, 1563.9689, 1587.2924, 1610.2688, 1632.8553, 1654.6195, 1675.3952, 1696.0932, 1719.0398, 1747.1819, 1778.9625, 1806.7019, 1828.4943, 1849.9273, 1881.4855, 1933.6944, 1981.4460, 2006.9832, 2029.8973, 2073.0891, 1469.0427, 1208.6608, 1208.6660, 1208.6642, 1208.6642, 1208.6645, 1208.6644, 
 1285.2507, 1337.9907, 1355.1042, 1378.5331, 1395.7562, 1411.2428, 1424.6610, 1436.7203, 1447.7980, 1458.3952, 1468.9231, 1478.8547, 1487.1437, 1493.6663, 1499.4541, 1506.9964, 1518.7271, 1538.0178, 1561.1932, 1584.3951, 1607.2103, 1629.6540, 1651.3392, 1672.0297, 1692.4582, 1714.7674, 1742.0786, 1774.2782, 1803.8218, 1826.5986, 1846.9985, 1874.2262, 1922.2657, 1975.1009, 2004.0859, 2022.5850, 2030.1676, 1405.2275, 1208.6585, 1208.6656, 1208.6647, 1208.6641, 1208.6644, 1208.6644, 
 1298.7282, 1348.4719, 1364.2819, 1385.7867, 1401.6102, 1415.8473, 1428.2026, 1439.3351, 1449.5956, 1459.4586, 1469.4092, 1479.0129, 1486.3416, 1492.4167, 1498.2560, 1505.0260, 1516.2860, 1534.8710, 1557.8362, 1580.9458, 1603.6579, 1626.0082, 1647.6455, 1668.2644, 1688.4092, 1710.0042, 1736.2325, 1768.3171, 1799.6043, 1823.9487, 1844.1971, 1868.3324, 1910.7578, 1966.3463, 2001.5670, 2018.7956, 1980.7832, 1348.7453, 1208.6577, 1208.6644, 1208.6651, 1208.6641, 1208.6644, 1208.6644, 
 1311.0398, 1357.8591, 1372.3751, 1392.0368, 1406.5075, 1419.5467, 1430.8834, 1441.1334, 1450.6466, 1459.8615, 1469.4130, 1477.8762, 1485.3023, 1490.9692, 1496.1756, 1502.6362, 1513.1720, 1531.1094, 1553.8152, 1576.8777, 1599.5409, 1621.8551, 1643.5022, 1664.1118, 1684.0304, 1704.9312, 1729.9130, 1761.3037, 1793.9730, 1820.1480, 1840.8726, 1863.1087, 1900.1094, 1956.3917, 1996.5862, 2018.0125, 1930.4171, 1295.7865, 1208.6615, 1208.6628, 1208.6651, 1208.6643, 1208.6644, 1208.6644, 
 1322.1378, 1366.1161, 1379.3485, 1397.2551, 1410.4256, 1422.3184, 1432.6872, 1442.1359, 1451.0697, 1459.6237, 1467.9826, 1476.5549, 1483.3340, 1488.7168, 1493.6537, 1499.5883, 1509.5062, 1526.7141, 1549.1422, 1572.1715, 1594.8239, 1617.1506, 1638.8700, 1659.5567, 1679.3562, 1699.6589, 1723.3649, 1753.5689, 1787.0829, 1815.1426, 1836.6489, 1857.6950, 1889.7851, 1945.5706, 1992.7052, 2018.1021, 1875.9864, 1251.2953, 1208.6691, 1208.6621, 1208.6647, 1208.6644, 1208.6644, 1208.6644, 
 1331.9708, 1373.2103, 1385.1742, 1401.4147, 1413.3426, 1424.1487, 1433.6479, 1442.4961, 1450.1880, 1458.0594, 1466.3885, 1474.2560, 1480.8831, 1485.9272, 1490.4788, 1496.0043, 1505.2662, 1521.7179, 1543.8169, 1566.8155, 1589.4758, 1611.8435, 1633.6827, 1654.5336, 1674.3502, 1694.2163, 1716.7438, 1745.4372, 1779.1836, 1809.0783, 1831.5835, 1851.7784, 1879.5796, 1931.8091, 1988.2674, 2021.8211, 1812.8503, 1221.5288, 1208.6745, 1208.6634, 1208.6643, 1208.6644, 1208.6644, 1208.6644, 
 1340.4862, 1379.1072, 1389.8342, 1404.4921, 1415.2473, 1425.0782, 1433.9462, 1441.3079, 1448.8476, 1456.1387, 1463.7302, 1471.3866, 1477.6803, 1482.4807, 1486.7378, 1491.8505, 1500.4886, 1516.1454, 1537.8640, 1560.8232, 1583.4956, 1605.9096, 1627.8863, 1648.9625, 1668.9281, 1688.5519, 1710.0940, 1737.1477, 1770.5197, 1802.1397, 1825.9082, 1845.4749, 1869.5297, 1915.5260, 1979.7247, 2024.8454, 1738.3280, 1209.4702, 1208.6678, 1208.6644, 1208.6642, 1208.6644, 1208.6644, 1208.6644, 
 1347.6401, 1383.7633, 1393.3181, 1406.4796, 1416.1894, 1425.3140, 1432.4641, 1439.7718, 1446.3776, 1453.2047, 1460.4577, 1467.7214, 1473.8241, 1478.4056, 1482.3941, 1487.1451, 1495.1812, 1510.0243, 1531.3091, 1554.2208, 1576.9067, 1599.3580, 1621.4608, 1642.7806, 1662.9894, 1682.5583, 1703.3584, 1728.8213, 1761.2708, 1794.4037, 1819.8443, 1839.2035, 1860.1772, 1898.1494, 1965.9803, 2026.4893, 1661.8590, 1208.6644, 1208.6635, 1208.6645, 1208.6645, 1208.6643, 1208.6644, 1208.6644, 
 1353.4122, 1387.1354, 1395.6225, 1407.4390, 1416.3950, 1423.5852, 1430.7257, 1436.9741, 1443.2305, 1449.5352, 1456.3345, 1463.3309, 1469.2563, 1473.6783, 1477.4490, 1481.8784, 1489.3502, 1503.3711, 1524.1726, 1547.0345, 1569.7453, 1592.2282, 1614.4322, 1635.9759, 1656.4654, 1676.1177, 1696.4121, 1720.4589, 1751.5683, 1785.8410, 1813.3817, 1833.0870, 1851.7781, 1882.0352, 1946.0003, 2017.8427, 1594.6038, 1208.6650, 1208.6646, 1208.6641, 1208.6645, 1208.6643, 1208.6644, 1208.6644, 
 1357.7996, 1389.2233, 1396.7986, 1407.6186, 1414.4629, 1421.6290, 1427.5865, 1433.4643, 1439.1128, 1444.9988, 1451.4382, 1458.1729, 1463.9803, 1468.2897, 1471.8879, 1476.0434, 1482.9914, 1496.1926, 1516.4622, 1539.2770, 1562.0400, 1584.5670, 1606.8577, 1628.5946, 1649.3595, 1669.1683, 1689.1324, 1711.9646, 1741.4560, 1776.3577, 1806.4313, 1827.2023, 1844.2409, 1867.7384, 1924.2700, 2003.5371, 1534.4089, 1208.6647, 1208.6645, 1208.6641, 1208.6645, 1208.6643, 1208.6644, 1208.6644, 
 1360.7978, 1390.1474, 1397.0959, 1405.4926, 1412.3045, 1418.1654, 1423.7128, 1428.9260, 1434.1489, 1439.6291, 1445.7303, 1452.2487, 1457.9805, 1462.2289, 1465.7013, 1469.6299, 1476.0978, 1488.4877, 1508.1739, 1530.9409, 1553.7963, 1576.4018, 1598.7906, 1620.7087, 1641.7401, 1661.7460, 1681.4985, 1703.2785, 1730.9396, 1765.7047, 1798.5983, 1821.5296, 1837.8823, 1856.0113, 1901.7090, 1977.2031, 1480.4614, 1208.6649, 1208.6651, 1208.6639, 1208.6645, 1208.6644, 1208.6644, 1208.6644, 
 1362.4583, 1390.2273, 1394.8760, 1403.1246, 1408.5399, 1413.9199, 1418.7415, 1423.4908, 1428.2801, 1433.4099, 1439.2159, 1445.5481, 1451.2503, 1455.4891, 1458.8814, 1462.6304, 1468.6622, 1480.2528, 1499.2980, 1522.0045, 1544.9941, 1567.7267, 1590.2484, 1612.3648, 1633.6786, 1653.9368, 1673.6000, 1694.4952, 1720.2235, 1753.8305, 1789.1574, 1815.3638, 1832.3972, 1846.9383, 1880.6342, 1945.7085, 1430.5944, 1208.6637, 1208.6656, 1208.6639, 1208.6644, 1208.6644, 1208.6643, 1208.6644, 
 1363.1199, 1387.5114, 1392.4552, 1398.9756, 1403.9130, 1408.5022, 1412.8202, 1417.1024, 1421.5276, 1426.3457, 1431.8923, 1438.0689, 1443.7845, 1448.0664, 1451.4231, 1455.0408, 1460.6803, 1471.4887, 1489.8249, 1512.4425, 1535.5983, 1558.5088, 1581.2079, 1603.5579, 1625.1922, 1645.7841, 1665.5208, 1685.7655, 1709.6691, 1741.2577, 1777.8881, 1807.6814, 1827.0699, 1840.3172, 1863.1769, 1908.5275, 1384.2449, 1208.6619, 1208.6657, 1208.6642, 1208.6642, 1208.6645, 1208.6644, 1208.6644, 
 1360.9827, 1384.4486, 1388.0404, 1393.9460, 1398.0406, 1402.0660, 1405.8820, 1409.7777, 1413.8849, 1418.4406, 1423.7668, 1429.8156, 1435.5858, 1439.9565, 1443.3187, 1446.8579, 1452.1500, 1462.2092, 1479.7493, 1502.2363, 1525.5742, 1548.7062, 1571.6234, 1594.2423, 1616.2366, 1637.2463, 1657.2419, 1677.1357, 1699.5218, 1728.6955, 1765.4003, 1798.3182, 1820.5138, 1834.9367, 1849.1755, 1870.0049, 1342.6132, 1208.6600, 1208.6652, 1208.6647, 1208.6641, 1208.6644, 1208.6644, 1208.6644, 
 1358.4095, 1379.4540, 1382.6979, 1387.5380, 1391.0652, 1394.5426, 1397.9465, 1401.5081, 1405.3539, 1409.6966, 1414.8451, 1420.8019, 1426.6666, 1431.1459, 1434.5676, 1438.0884, 1443.0719, 1452.4510, 1469.0790, 1491.3753, 1514.8962, 1538.2826, 1561.4499, 1584.3631, 1606.7415, 1628.2260, 1648.6435, 1668.4993, 1689.7871, 1716.5343, 1751.8757, 1788.1910, 1813.5744, 1828.6823, 1838.5138, 1831.2679, 1302.0331, 1208.6599, 1208.6638, 1208.6651, 1208.6642, 1208.6644, 1208.6644, 1208.6644, 
 1353.5610, 1373.2909, 1375.8650, 1379.9589, 1382.9238, 1385.9490, 1389.0009, 1392.2925, 1395.9318, 1400.1120, 1405.1238, 1411.0278, 1416.9954, 1421.6372, 1425.2495, 1428.7144, 1433.4348, 1442.2410, 1457.8667, 1479.8552, 1503.5565, 1527.2154, 1550.6576, 1573.8788, 1596.6491, 1618.6291, 1639.5746, 1659.6587, 1680.2800, 1704.8227, 1737.8249, 1776.0562, 1805.8792, 1821.9251, 1832.2917, 1791.0297, 1264.6525, 1208.6660, 1208.6625, 1208.6649, 1208.6643, 1208.6643, 1208.6644, 1208.6644, 
 1347.6650, 1365.6173, 1367.7617, 1371.1213, 1373.6376, 1376.2780, 1379.0478, 1382.1298, 1385.6192, 1389.6882, 1394.6108, 1400.4967, 1406.5441, 1411.4674, 1415.3203, 1418.7409, 1423.3610, 1431.4973, 1446.2208, 1467.6782, 1491.5621, 1515.4981, 1539.2349, 1562.7698, 1585.9271, 1608.3955, 1629.9146, 1650.4271, 1670.7956, 1693.6822, 1723.7111, 1762.2307, 1797.4899, 1817.0173, 1827.6611, 1747.9056, 1234.1784, 1208.6720, 1208.6634, 1208.6644, 1208.6645, 1208.6643, 1208.6644, 1208.6644, 
 1340.0197, 1356.5561, 1358.3121, 1361.0558, 1363.2000, 1365.5319, 1368.0854, 1371.0174, 1374.4103, 1378.4156, 1383.2977, 1389.1733, 1395.3656, 1400.6970, 1404.7351, 1408.2672, 1412.8165, 1420.2427, 1434.1990, 1454.8683, 1478.9198, 1503.1358, 1527.1867, 1551.0395, 1574.5735, 1597.5120, 1619.5992, 1640.6586, 1661.1007, 1682.8401, 1709.9830, 1746.5794, 1785.9383, 1812.3115, 1825.8220, 1698.2085, 1215.1006, 1208.6659, 1208.6645, 1208.6641, 1208.6644, 1208.6644, 1208.6644, 1208.6644, 
 1330.8839, 1346.0706, 1347.5509, 1349.7550, 1351.6184, 1353.7132, 1356.1137, 1358.9557, 1362.3102, 1366.3037, 1371.2014, 1377.1021, 1383.5294, 1389.2355, 1393.5814, 1397.2787, 1401.6874, 1408.6151, 1421.7765, 1441.5133, 1465.6401, 1490.1503, 1514.5334, 1538.7138, 1562.6138, 1586.0053, 1608.6229, 1630.2682, 1651.0009, 1672.0268, 1696.7258, 1730.1222, 1771.2871, 1805.1114, 1825.3432, 1641.8700, 1208.6665, 1208.6634, 1208.6646, 1208.6644, 1208.6643, 1208.6644, 1208.6644, 1208.6644, 
 1320.0663, 1334.1559, 1335.4915, 1337.2219, 1338.8866, 1340.8182, 1343.1128, 1345.9243, 1349.3413, 1353.3911, 1358.3286, 1364.3193, 1370.9935, 1377.0745, 1381.8141, 1385.7271, 1390.0832, 1396.7824, 1408.8679, 1427.7542, 1451.7349, 1476.5704, 1501.3027, 1525.8427, 1550.1202, 1573.9522, 1597.0772, 1619.3226, 1640.4990, 1661.2572, 1684.1233, 1713.8950, 1753.8787, 1794.0068, 1823.2432, 1587.0568, 1208.6644, 1208.6647, 1208.6641, 1208.6644, 1208.6644, 1208.6644, 1208.6644, 1208.6644, 
 1307.5598, 1320.7573, 1322.1637, 1323.4523, 1324.9620, 1326.8049, 1329.1535, 1332.0502, 1335.5130, 1339.6755, 1344.7218, 1350.8345, 1357.7384, 1364.2612, 1369.4672, 1373.6822, 1378.0940, 1384.5676, 1395.5633, 1413.6513, 1437.2223, 1462.4476, 1487.5491, 1512.4829, 1537.1263, 1561.2829, 1584.8530, 1607.6985, 1629.5491, 1650.4931, 1672.1640, 1698.6479, 1735.3804, 1778.9933, 1816.9570, 1539.8816, 1208.6642, 1208.6645, 1208.6644, 1208.6644, 1208.6644, 1208.6644, 1208.6644, 1208.6644, 
 1293.4731, 1305.8449, 1307.5448, 1308.4219, 1309.8984, 1311.8592, 1314.2289, 1317.2317, 1320.8481, 1325.1777, 1330.3841, 1336.6616, 1343.8210, 1350.8125, 1356.5595, 1361.1699, 1365.7211, 1371.9186, 1381.9917, 1399.2684, 1422.2098, 1447.8028, 1473.1801, 1498.4326, 1523.5344, 1548.2212, 1572.2601, 1595.6344, 1618.1530, 1639.5589, 1660.6488, 1684.5098, 1716.8708, 1760.4811, 1805.9810, 1498.8002, 1208.6643, 1208.6645, 1208.6644, 1208.6644, 1208.6644, 1208.6644, 1208.6644, 1208.6644, 
 1278.1584, 1289.5120, 1291.5129, 1292.3093, 1293.8459, 1295.8371, 1298.3658, 1301.5509, 1305.3734, 1309.9214, 1315.3362, 1321.8156, 1329.2535, 1336.7313, 1343.0750, 1348.1555, 1352.9135, 1358.9069, 1368.3578, 1384.5603, 1406.7647, 1432.4354, 1458.2937, 1483.9874, 1509.5145, 1534.6850, 1559.2135, 1583.0925, 1606.2928, 1628.4412, 1649.5905, 1671.7361, 1699.8179, 1739.9874, 1787.6908, 1462.1897, 1208.6642, 1208.6644, 1208.6644, 1208.6644, 1208.6644, 1208.6644, 1208.6644, 1208.6644, 
 1261.7910, 1271.8326, 1274.1671, 1275.1916, 1276.6879, 1278.8717, 1281.5971, 1285.0242, 1289.1096, 1293.9282, 1299.6001, 1306.3207, 1314.0586, 1322.0342, 1329.0251, 1334.6585, 1339.7081, 1345.6303, 1354.6602, 1369.4996, 1390.9103, 1416.5966, 1442.8893, 1468.9907, 1494.9672, 1520.6869, 1545.7809, 1570.1720, 1593.9952, 1617.0050, 1638.7635, 1660.1516, 1684.7923, 1719.7457, 1765.4240, 1428.6307, 1208.6642, 1208.6643, 1208.6644, 1208.6644, 1208.6644, 1208.6644, 1208.6644, 1208.6644, 
 1243.9345, 1253.0255, 1255.7284, 1256.8343, 1258.5435, 1260.9442, 1263.9467, 1267.6719, 1272.0762, 1277.2179, 1283.1965, 1290.1992, 1298.2603, 1306.7429, 1314.4319, 1320.7228, 1326.1820, 1332.1432, 1340.6710, 1354.2684, 1374.8532, 1400.1556, 1426.9363, 1453.4925, 1479.9278, 1506.2011, 1531.9227, 1556.8695, 1581.2516, 1605.1093, 1627.8739, 1649.4425, 1671.9806, 1701.4777, 1739.9023, 1397.3199, 1208.6645, 1208.6642, 1208.6644, 1208.6645, 1208.6643, 1208.6644, 1208.6644, 1208.6644, 
 1224.6747, 1232.9346, 1236.0441, 1237.3523, 1239.3650, 1242.0751, 1245.4230, 1249.5107, 1254.2914, 1259.8104, 1266.1464, 1273.4739, 1281.8818, 1290.8734, 1299.2937, 1306.3242, 1312.2860, 1318.3902, 1326.5213, 1339.0314, 1358.5609, 1383.2348, 1410.4542, 1437.4884, 1464.3779, 1491.1911, 1517.5872, 1543.1595, 1568.0407, 1592.5580, 1616.3780, 1638.7567, 1660.4247, 1685.5805, 1715.3205, 1367.2116, 1208.6650, 1208.6644, 1208.6641, 1208.6646, 1208.6643, 1208.6644, 1208.6644, 1208.6644, 
 1204.0321, 1211.5533, 1215.1684, 1216.7779, 1219.1809, 1222.2818, 1226.0462, 1230.5611, 1235.7766, 1241.7274, 1248.4723, 1256.1698, 1264.9509, 1274.4515, 1283.6258, 1291.4591, 1298.0104, 1304.3877, 1312.2633, 1323.9127, 1342.0008, 1366.0000, 1393.4167, 1420.9799, 1448.3257, 1475.6443, 1502.7279, 1529.0286, 1554.4593, 1579.4934, 1604.2709, 1627.9345, 1649.7333, 1670.9533, 1693.3970, 1338.9559, 1208.6649, 1208.6652, 1208.6637, 1208.6647, 1208.6643, 1208.6644, 1208.6644, 1208.6644, 
 1182.0195, 1188.9196, 1193.1544, 1195.1513, 1198.0240, 1201.5936, 1205.8435, 1210.8489, 1216.5570, 1222.9937, 1230.1980, 1238.3139, 1247.4972, 1257.5096, 1267.4596, 1276.1771, 1283.4712, 1290.2070, 1297.8419, 1308.7912, 1325.3536, 1348.5643, 1375.8156, 1403.9595, 1431.7805, 1459.5615, 1487.2875, 1514.3814, 1540.4473, 1565.8461, 1591.1353, 1615.9503, 1638.7017, 1658.5676, 1674.8558, 1310.8737, 1208.6631, 1208.6659, 1208.6636, 1208.6645, 1208.6644, 1208.6643, 1208.6644, 1208.6644, 
 1158.6713, 1165.0965, 1170.0445, 1172.5091, 1175.9304, 1180.0442, 1184.8473, 1190.4046, 1196.6628, 1203.6378, 1211.3494, 1219.9370, 1229.5605, 1240.1039, 1250.8090, 1260.4486, 1268.5275, 1275.6987, 1283.4187, 1293.6565, 1308.8413, 1331.0350, 1357.7289, 1386.4358, 1414.7692, 1442.9808, 1471.2672, 1499.1797, 1526.0502, 1551.9118, 1577.4570, 1603.0570, 1627.2092, 1647.2874, 1660.1389, 1283.2457, 1208.6596, 1208.6660, 1208.6640, 1208.6643, 1208.6645, 1208.6643, 1208.6644, 1208.6644, 
 1134.0398, 1140.1459, 1145.8843, 1148.8929, 1152.9402, 1157.6715, 1163.0945, 1169.2624, 1176.1294, 1183.6923, 1191.9647, 1201.1017, 1211.2051, 1222.2199, 1233.5144, 1244.1244, 1253.2377, 1261.1040, 1268.9343, 1278.6511, 1292.7671, 1313.3501, 1339.3414, 1368.3840, 1397.2998, 1425.9410, 1454.6887, 1483.3584, 1511.1599, 1537.6984, 1563.4468, 1589.2590, 1614.5688, 1636.3790, 1649.1119, 1256.8520, 1208.6567, 1208.6651, 1208.6649, 1208.6639, 1208.6645, 1208.6643, 1208.6644, 1208.6644, 
 1108.1896, 1114.1237, 1120.7217, 1124.3496, 1129.0975, 1134.5183, 1140.6271, 1147.4592, 1154.9987, 1163.2090, 1172.1275, 1181.8143, 1192.2888, 1203.7950, 1215.8989, 1227.4891, 1237.6239, 1246.2784, 1254.4564, 1263.8642, 1276.8609, 1295.7070, 1320.8293, 1349.7830, 1379.3649, 1408.4837, 1437.6205, 1466.9229, 1495.6987, 1523.1830, 1549.4050, 1575.1976, 1600.8750, 1624.6751, 1639.9859, 1233.8838, 1208.6650, 1208.6625, 1208.6656, 1208.6640, 1208.6644, 1208.6644, 1208.6644, 1208.6644, 
 1081.1900, 1087.0828, 1094.6067, 1098.9309, 1104.4503, 1110.6326, 1117.4915, 1125.0420, 1133.3423, 1142.2608, 1151.7686, 1161.9072, 1173.0263, 1185.1128, 1197.8453, 1210.3580, 1221.6055, 1231.2414, 1239.9584, 1249.2499, 1261.2489, 1278.4114, 1302.3752, 1330.7181, 1360.9597, 1390.6374, 1420.1371, 1449.9136, 1479.5826, 1508.1944, 1535.2975, 1561.3545, 1586.9584, 1611.5816, 1629.4646, 1217.5482, 1208.6765, 1208.6617, 1208.6648, 1208.6645, 1208.6643, 1208.6644, 1208.6644, 1208.6644, 
 1053.1112, 1059.0775, 1067.5931, 1072.6942, 1079.0487, 1086.0684, 1093.7553, 1102.1046, 1111.1533, 1120.6535, 1130.8535, 1141.7791, 1153.4557, 1166.0487, 1179.4203, 1192.8405, 1205.2281, 1215.9499, 1225.3711, 1234.7473, 1246.0358, 1261.8338, 1283.9354, 1311.4231, 1342.0397, 1372.3960, 1402.2996, 1432.4126, 1462.7890, 1492.5470, 1520.8470, 1547.6717, 1573.5016, 1597.9922, 1616.2987, 1209.7595, 1208.6646, 1208.6648, 1208.6638, 1208.6646, 1208.6643, 1208.6644, 1208.6644, 1208.6644, 
 1024.0250, 1030.1701, 1039.7396, 1045.7023, 1052.9574, 1060.9158, 1069.4824, 1078.5375, 1088.2341, 1098.6834, 1109.6969, 1121.2646, 1133.5399, 1146.6917, 1160.6775, 1174.9447, 1188.4712, 1200.4063, 1210.7637, 1220.5101, 1231.3543, 1245.7125, 1265.7874, 1292.1785, 1322.5776, 1353.7235, 1384.1418, 1414.5189, 1445.3568, 1476.0969, 1505.6626, 1533.4955, 1559.7869, 1583.9985, 1601.9759, 1208.6709, 1208.6629, 1208.6650, 1208.6643, 1208.6643, 1208.6644, 1208.6644, 1208.6644, 1208.6644, 
